ACADEMIC_train_38_de	"return the papers from ""H. V. Jagadish"" to PVLDB after 2000."	return papers ;return #1 by H. V. Jagadish ;return #2 on  PVLDB ;return #3 after 2000	['select', 'filter', 'filter', 'filter']	train
ACADEMIC_train_39_de	"Send me the contributions of ""H. V. Jagadish"" to the VLDB conference after 2000."	return papers ;return #1 by H. V. Jagadish ;return #2 on  VLDB conference ;return #3 after 2000	['select', 'filter', 'filter', 'filter']	train
ACADEMIC_train_4_de	give me the papers back after 2000.	return papers ;return #1 after 2000	['select', 'filter']	train
ACADEMIC_train_40_de	Give me back the area of the VLDB conference.	return area ;return #1 of  VLDB conference	['select', 'filter']	train
ACADEMIC_train_41_de	Give me back the authors who have contributed to the VLDB conference.	return papers ;return #1 from  VLDB conference ;return authors of  #2	['select', 'filter', 'project']	train
ACADEMIC_train_42_de	Give me back all the keywords in the database area.	return keywords ;return #1 in Databases area	['select', 'filter']	train
ACADEMIC_train_43_de	"return all papers that contain the keyword ""natural language""."	return papers ;return #1 that  contain the  keyword Natural Language	['select', 'filter']	train
ACADEMIC_train_44_de	"Give me back the keywords ""make database systems usable""."	return keywords ;return #1 of  Making database systems usable	['select', 'filter']	train
ACADEMIC_train_45_de	"give me back the keywords for ""H. V. Jagadish""."	return keywords ;return #1 related to H. V. Jagadish	['select', 'filter']	train
ACADEMIC_train_46_de	Give me back the keywords in the VLDB conference.	return keywords ;return #1 in VLDB conference	['select', 'filter']	train
ACADEMIC_train_47_de	give me back the keywords in PVLDB.	return PVLDB ;return keywords in #1	['select', 'project']	train
ACADEMIC_train_48_de	give me back the keywords in the University of Michigan papers.	return papers ;return #1 of  University of Michigan ;return keywords in #2	['select', 'filter', 'project']	train
ACADEMIC_train_49_de	"Send me back the papers of ""H. V. Jagadish"" with the keyword ""User Study""."	return papers ;return #1 of  H. V. Jagadish ;return #2 containing keyword User Study	['select', 'filter', 'filter']	train
ACADEMIC_train_5_de	Send me back the homepage of the VLDB conference.	return homepages ;return #1 of  the  VLDB conference	['select', 'filter']	train
ACADEMIC_train_50_de	"Send me the papers back in PVLDB with the keyword ""keyword search""."	return papers ;return #1 in PVLDB ;return #2 containing keyword Keyword search	['select', 'filter', 'filter']	train
ACADEMIC_train_51_de	"Send me back the contributions in the VLDB conference with the keyword ""Information Retrieval""."	return papers ;return #1 in VLDB conference ;return #2 that  contain keyword Retrieval	['select', 'filter', 'filter']	train
ACADEMIC_train_52_de	"Give me back the authors who have articles with the keyword ""Relational Database""."	return papers ;return #1 with  keyword Relational Database ;return authors of  #2	['select', 'filter', 'project']	train
ACADEMIC_train_53_de	Send me back all organizations in the database area.	return organizations ;return areas of #1 ;return #1 where #2 is  Databases	['select', 'project', 'comparative']	train
ACADEMIC_train_54_de	Send me back all of the organizations in the Databases section of North America.	return organizations ;return #1 located in North America ;return #2 in Databases area	['select', 'filter', 'filter']	train
ACADEMIC_train_55_de	"give me back all the researchers from the ""University of Michigan""."	return researchers ;return #1 in University of  Michigan	['select', 'filter']	train
ACADEMIC_train_56_de	"Give me back all researchers in the database of the ""University of Michigan""."	return researchers ;return #1 in Databases area ;return #2 in University of  Michigan	['select', 'filter', 'filter']	train
ACADEMIC_train_57_de	"give me back all the papers in ""University of Michigan""."	return papers ;return #1 in University of  Michigan	['select', 'filter']	train
ACADEMIC_train_58_de	return all papers to me at University of Michigan after 2000.	return papers ;return #1 after 2000 ;return #2 in University of  Michigan	['select', 'filter', 'filter']	train
ACADEMIC_train_59_de	"Send me back all contributions from the VLDB conference at the ""University of Michigan""."	return papers ;return #1 in VLDB conference ;return #2 in University of  Michigan	['select', 'filter', 'filter']	train
ACADEMIC_train_6_de	give me back all the keywords.	return keywords ;return all #1	['select', 'project']	train
ACADEMIC_train_60_de	"give me all the papers back in PVLDB at the ""University of Michigan""."	return papers ;return #1 in PVLDB ;return #2 in University of  Michigan	['select', 'filter', 'filter']	train
ACADEMIC_train_61_de	"give me back all papers in VLDB after 2000 in ""University of Michigan""."	return papers ;return #1 in University of  Michigan ;return #2 after 2000 ;return #3 in VLDB	['select', 'filter', 'filter', 'filter']	train
ACADEMIC_train_62_de	"give me back all papers in PVLDB after 2000 in ""University of Michigan""."	return papers ;return #1 in PVLDB ;return #2 after 2000 ;return #3 in University of  Michigan	['select', 'filter', 'filter', 'filter']	train
ACADEMIC_train_63_de	Send me the paper back in the database section with more than 200 citations.	return papers ;return #1 in Databases area ;return citations of  #2 ;return number of  #3 for each #2 ;return #2 where #4 is more than 200	['select', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_64_de	Send me the paper back in PVLDB with more than 200 quotes.	return papers ;return #1 in PVLDB ;return citations of  #2 ;return number of  #3 for each #2 ;return #2 where #4 is  more than 200	['select', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_65_de	Send me the paper back in the VLDB conference with more than 200 quotes.	return papers ;return #1 in VLDB conference ;return citations of  #2 ;return the  number of  #3 for each #2 ;return #2 where #4 is  more than 200	['select', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_66_de	"give me back the paper from ""H. V. Jagadish"" with more than 200 quotes."	return H. V. Jagadish ;return papers of #1 ;return citations of #2 ;return number of  #3 for each #2 ;return #2 where #4 is  higher than 200	['select', 'project', 'project', 'group', 'comparative']	train
ACADEMIC_train_67_de	"give me back the papers of ""H. V. Jagadish"" on PVLDB with more than 200 quotes."	return H. V. Jagadish ;return papers of #1 ;return #2 that  are on PVLDB ;return citations of #3 ;return number of  #4 for each #3 ;return #3 where #5 is  higher than 200	['select', 'project', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_68_de	"Send me the contributions of ""H. V. Jagadish"" to the VLDB conference with more than 200 quotations."	return H. V. Jagadish ;return papers of #1 ;return #2 on VLDB conference ;return citations of #3 ;return number of  #4 for each #3 ;return #3 where #5 is  higher than 200	['select', 'project', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_69_de	give me the paper back after 2000 with more than 200 quotes.	return paper ;return #1 after 2000 ;return citations of  #2 ;return number of  #3 for each  #2 ;return #2 where #4 is  more than 200	['select', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_7_de	give me back all organizations.	return organizations	['select']	train
ACADEMIC_train_70_de	Send me the paper back after 2000 in the field of databases with more than 200 citations.	return paper ;return #1 after 2000 ;return #2 in Databases area ;return citations of  #3 ;return number of  #4 for each  #3 ;return #3 where  #5 is more than  200	['select', 'filter', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_71_de	give me the paper back after 2000 in PVLDB with more than 200 citations.	return papers ;return #1 in  PVLDB ;return #2 that are after 2000 ;return citations of #3 ;return number of  #4 for each #3 ;return #3 where #5 is more than 200	['select', 'filter', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_72_de	Send me the paper back after 2000 at the VLDB conference with more than 200 citations.	return VLDB conferences ;return papers of #1 ;return #2 that are after 2000 ;return citations of #3 ;return number of  #4 for each #3 ;return #3 where #5 is more than 200	['select', 'project', 'filter', 'project', 'group', 'comparative']	train
ACADEMIC_train_73_de	"Give me back the number of conferences with contributions from ""H. V. Jagadish""."	return papers ;return #1 by H. V. Jagadish ;return conferences of  #2 ;return number of  #3	['select', 'filter', 'project', 'aggregate']	train
ACADEMIC_train_74_de	"Give me back the number of magazines with articles by ""H. V. Jagadish""."	return H. V. Jagadish ;return papers of #1 ;return journals of #2 ;return number of  #3	['select', 'project', 'project', 'aggregate']	train
ACADEMIC_train_75_de	"Give me back the number of articles written by ""H. V. Jagadish"" per year."	return papers ;return #1 written by H. V. Jagadish ;return years of #2 ;return number of  #2 for each  #3	['select', 'filter', 'project', 'group']	train
ACADEMIC_train_76_de	"Give me back the number of authors of ""Make database systems usable""."	return authors ;return #1 of  Making database systems usable ;return number of  #2	['select', 'filter', 'aggregate']	train
ACADEMIC_train_77_de	"Give me back the number of citations ""Make database systems usable"" every year."	return Making database systems usable ;return citations of #1 ;return years of #2 ;return the  number of  #2 for each #3	['select', 'project', 'project', 'group']	train
ACADEMIC_train_78_de	"Give me back the number of citations from ""Make database systems usable"" before 2010."	return citations ;return #1 of  Making database systems usable ;return #2 before 2010 ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
ACADEMIC_train_79_de	"give me back the number of papers from ""H. V. Jagadish""."	return papers ;return #1 by H. V. Jagadish ;return number of  #2	['select', 'filter', 'aggregate']	train
ACADEMIC_train_8_de	"give me back all organizations in ""North America""."	return organizations ;return #1 in North America	['select', 'filter']	train
ACADEMIC_train_80_de	Give me back the number of contributions to the VLDB conference.	return papers ;return #1 that  are  on  VLDB conference ;return number of  #2	['select', 'filter', 'aggregate']	train
ACADEMIC_train_81_de	Give me back the number of contributions to PVLDB.	return papers ;return #1 on  PVLDB ;return number of  #2	['select', 'filter', 'aggregate']	train
ACADEMIC_train_82_de	give me back the number of papers after 2000.	return papers ;return #1 after 2000 ;return number of  #2	['select', 'filter', 'aggregate']	train
